Article Title,Abstract,Publication Year
Detecting Adversarial Attacks via Subset Scanning of Autoencoder Activations and Reconstruction Error,"Reliably detecting attacks in a given set of inputs is of high practical relevance because of the vulnerability of neural networks to adversarial examples. These altered inputs create a security risk in applications with real-world consequences, such as self-driving cars, robotics and financial services. We propose an unsupervised method for detecting adversarial attacks in inner layers of autoencoder (AE) networks by maximizing a non-parametric measure of anomalous node activations. Previous work in this space has shown AE networks can detect anomalous images by thresholding the reconstruction error produced by the final layer. Furthermore, other detection methods rely on data augmentation or specialized training techniques which must be asserted before training time. In contrast, we use subset scanning methods from the anomalous pattern detection domain to enhance detection power without labeled examples of the noise, retraining or data augmentation methods. In addition to an anomalous score our proposed method also returns the subset of nodes within the AE network that contributed to that score. This will allow future work to pivot from detection to visualisation and explainability. Our scanning approach shows consistently higher detection power than existing detection methods across several adversarial noise models and a wide range of perturbation strengths.",2020
The impact of psychological stress on blood pressure in middle school pupils and the role of other risk factors in its occurrence,"Purpose: Assessing the impact of stress on blood pressure in middle school children and of the socio-economic, familial, genetic, school environment and extracurricular risk factors that may influence this overstress. Methods: I have duplicately measured systolic and diastolic blood pressure at an interval of 5 minutes at least, during the first days after the holiday, during the educational classes for the normal values and during the evaluation of students' knowledge, i.e. before taking tests. Individual study was based on a questionnaire on the identity data, school, grade, address, age and occupation of parents, age and number of brothers, school starting age and schedule. Data on family environment focused on how to prepare homework, sleep duration, bedtimes, wakening-up hour in the morning, differentiated by curricular activity and practicing extracurricular physical activities. School environment targeted the average grade obtained in the semester previous to the investigation, most preferred and most disliked study discipline, activities during the holidays. Data were collected from 203 students from V - VIIIth grades from two schools of Sibiu city. Results: Systolic blood pressure (BP) showed an increase (p = 0.0000) from 100.67 mmHg to 112.48 mmHg during knowledge evaluation period, with a highly significant relation (r = 0.68). Diastolic BP increased from 57.71 mmHg to 64.56 mmHg during overstress, r = 0.62. Systolic BP response to stress was correlated with school starting age (r = 0.57). The waking-up time showed significant variances of basal BP (p = 0.0078) and after stress (p = 0.0227) in the schools pupils from one of the schools. The study of genetic factors represented by the current age of the parents showed that the age group of the father and mother did not cause significant variances of basal systolic BP and diastolic BP and during stress. Economic factors were analyzed based on parental occupation and number of siblings as indicators of the financial situation of the family. Maximum systolic BP values during knowledge evaluation were registered in the students having intellectual fathers (110 +/- 20), followed by those without employment (105 +/- 7) and the unemployed (116 +/- 12). Basal systolic BP increased (r = 0.231) with the average grade, variances (p = 0.033) being within physiological school age limits. Diastolic BP differences in relation to the average grade were preserved (p = 0.035) after stress. Conclusions: Psychological stress produced by evaluating school knowledge causes increased BP in normotensive subjects. Diastolic BP is in line with systolic BP after stress. Hemodynamic answer to stress is higher in the schoolchildren with extreme economic situations, expression of parental occupation.",2014
Duplex real-time PCR combined with melting curve analysis for rapid detection of Atlantic salmon (Salmo salar) and rainbow trout (Oncorhynchus mykiss),"Financial loss and health risk caused by the substitution with Salmo solar and Oncorhynchus mykiss have been widely reported around the world, highlighting the necessity to establish rapid and accurate methods for species identification. The aim of the present study was to develop a novel method for rapid identification of S. solar and O. mykiss based on duplex PCR assay (conventional and fluorescent). Specifically, after sequence alignment, specific primers for S. solar and O. mykiss based on the COI (cytochmme oxidase I) and cyt b (cytochrome b) genes were designed and the specificity was verified against 23 common fish species. Clear and distinguishable bands of the expected sizes of 108 bp, and 207 bp, as well as the melting peaks around 81.6 degrees C and 84.7 degrees C, were observed for S. solar, and O. mykiss, respectively. Moreover, the feasibility of melting curve analysis for detecting the adulteration of different amounts of O. mykiss with S.salar has also be confirmed. Therefore, the novel assay in the present study allows a fast and accurate identification of S. solar and O. mykiss in processed fish products.",2021
Transformer-Based Downside Risk Forecasting: A Data-Driven Approach with Realized Downward Semi-Variance,"Realized downward semi-variance (RDS) has been realized as a key indicator to measure the downside risk of asset prices, and the accurate prediction of RDS can effectively guide traders' investment behavior and avoid the impact of market fluctuations caused by price declines. In this paper, the RDS rolling prediction performance of the traditional econometric model, machine learning model, and deep learning model is discussed in combination with various relevant influencing factors, and the sensitivity analysis is further carried out with the rolling window length, prediction length, and a variety of evaluation methods. In addition, due to the characteristics of RDS, such as aggregation and jumping, this paper further discusses the robustness of the model under the impact of external events, the influence of emotional factors on the prediction accuracy of the model, and the results and analysis of the hybrid model. The empirical results show that (1) when the rolling window is set to 20, the overall prediction effect of the model in this paper is the best. Taking the Transformer model under SSE as an example, compared with the prediction results under the rolling window length of 5, 10, and 30, the RMSE improvement ratio reaches 24.69%, 15.90%, and 43.60%, respectively. (2) The multivariable Transformer model shows a better forecasting effect. Compared with traditional econometric, machine learning, and deep learning models, the average increase percentage of RMSE, MAE, MAPE, SMAPE, MBE, and SD indicators is 52.23%, 20.03%, 62.33%, 60.33%, 37.57%, and 18.70%, respectively. (3) In multi-step prediction scenarios, the DM test statistic of the Transformer model is significantly positive, and the prediction accuracy of the Transformer model remains stable as the number of prediction steps increases. (4) Under the impact of external events of COVID-19, the Transformer model has stability, and the addition of emotional factors can effectively improve the prediction accuracy. In addition, the model's prediction performance and generalization ability can be further improved by stacked prediction models. An in-depth study of RDS forecasting is of great value to capture the characteristics of downside risks, enrich the financial risk measurement system, and better evaluate potential losses.",2025
"Unraveling the Nexus between Sustainable Development, Bank Profitability, and Loan Loss Provisions in Vietnam: A Bayesian Vector Autoregression Perspective","Financial institutions play a crucial role in financing projects and initiatives that promote sustainable develop- ment (SD). However, banks are under increasing pressure to align with the United Nations' SD goals by divesting from high CO2-emitting industries and reallocating capital toward environmentally responsible investments. While this transition supports long-term sustainability, it can lead to short-term profitability challenges, as SD projects often involve higher risks, regulatory uncertainties, and lower immediate returns compared to traditional business activities. As a result, banks may need to adjust their loan loss provisions (LLP) to account for potential credit risks associated with these investments. This study investigates the impact of supporting SD goals on bank profitability (BP) and LLP in Vietnam from 2008 to 2019. To achieve this, we employ a Bayesian Vector Autoregression (BVAR) model, which is particularly useful in analyzing dynamic relationships, addressing heterogeneous variables, and managing small sample sizes. Our findings indicate that investing in SD projects initially reduces bank profitability due to increased costs and uncertainties, prompting banks to raise LLP. However, in the long run, such investments contribute to financial stability, enhance risk management, and strengthen the bank's overall reputation. By inte- grating SD principles into their investment strategies, banks can not only mitigate environmental and social risks but also create long-term value for stakeholders, reinforcing their credibility in an evolving global financial land- scape.",2025
MADESANT: malware detection and severity analysis in industrial environments,"Malware remains a persistent threat to industrial operations, causing disruptions and financial losses. Traditional malware detection approaches struggle with the increasing complexity of false positives and negatives. However, existing Intrusion Detection Systems (IDSs) often lack the capability to assess the severity of detected malware, crucial for effective threat mitigation. This paper presents a novel model, MAlware DEtection and Severity Analysis for eNcrypted Traffic (MADESANT), designed to detect and analyze malware severity in encrypted traffic data. MADESANT combines Deep Learning (DL)-based intrusion detection with Machine Learning (ML)-based severity analysis, specifically customized for the minutiae of IoT systems and assets. Notably, MADESANT introduces a cascading model integrating a Cascading Forward Back Propagation Neural Network (CFBPNN) with the J48 tree to systematically assess risk factors in network traffic. Our assessment, conducted on diverse encrypted datasets including UNSW-NB15, IoT23, and XIIoTID, highlights the remarkable efficacy of MADESANT. Impressively, it achieves a flawless 0% false positive rate in detecting binary attack instances, surpassing benchmarks set by conventional models. Additionally, MADESANT excels in accurately estimate malware severity, providing invaluable insights into the factors contributing to the risk. To further validate its efficiency, we compared MADESANT against prevalent Neural Network models like FeedForward and Recurrent Neural Networks, with MADESANT emerging as the superior choice. The experimentation encompasses both the entire dataset and subsets generated through meticulous risk factor analysis. These results underscore MADESANT's prowess in not only identifying malware but also in evaluating its potential impact, signifying a significant leap forward in industrial cybersecurity.",2024
Improving energy efficiency to control greenhouse gas emissions,"Manufacturing oil products to meet market demand patterns and quality requirements is highly energy intensive. To refine and produce 10 tonnes of products requires an energy consumption equivalent to 1 tonne of hydrocarbon fuel. 90% of this energy requirement is combustion of hydrocarbon fuels on the refinery site. These combustion processes release an average 2.5 tonnes carbon dioxide in producing 10 tonnes of products. Although BP Oil has achieved a one third reduction in energy consumption over the last 25 years, John Browne, BP CEO, has publicly stated that BP is committed to go further in improving energy efficiency and understanding how to control our emissions. Improving the energy efficiency of our operations makes good business sense as not only is it a contribution to our goal of no harm or damage to the natural environment but energy is the largest operating cost of the oil refining process, equivalent to approximately 40% of total operating costs. To deliver continuous improvement BP Manufacturing has established focused programmes to capture these opportunities based on a comprehensive and systematic approach to energy efficiency improvement with two major drivers: people and technology. Early, low cost gains come from focusing on the people issues. The way people do their job, the knowledge they have, the way they use that knowledge and their motivation can all significantly contribute to improved energy efficiency. BP has established site programmes which are based on personnel training, technology transfer, implementing best practices and procedures, establishing energy accountability at sites and appointing energy engineers. We expect this programme to deliver 1 - 3% improvement in energy efficiency. In addition energy technology can deliver low risk energy efficiency improvements. Much energy technology is well proven and readily available. The constraint to implementation is more often the provision of an adequate capital investment justification or funds availability. BP is establishing a culture where leading edge process design techniques, superior equipment technology, advanced control techniques and the full assessment of life cycle costs are all elements of justifying energy efficiency projects. We estimate that there is another 10% improvement in energy utilisation available from existing manufacturing plant through implementation of cost effective, proven technology and a motivated workforce and at least a further 30% from emerging lower energy intensity process technologies. Because of the large heat requirement oil refineries are ideal partners with power generation suppliers. Through our own investment and by smart financial and business arrangements with selected partners in the power sector, Combined Heat and Power systems in BP are increasingly contributing to mitigating global emissions. BP is also looking beyond these 'no risk' opportunities to specific projects addressing some longer term technological challenges which could potentially lead to even greater energy efficiency improvement and therefore contribution to carbon dioxide control.",1999
IMPROVING FORECASTING ACCURACY OF THE S&P500 INTRA-DAY PRICE DIRECTION USING BOTH WAVELET LOW AND HIGH FREQUENCY COEFFICIENTS,"Numerous research works have successfully applied the wavelet analysis for the decomposition and forecasting of financial data. Particularly, using the discrete wavelet transform (DWT) stock price time series were analyzed following a fixed sub-band coding scheme, which provides a low time resolution for low frequencies and a high time resolution for high frequencies. Following the standard approach found in the literature, only low frequency components were considered as main features to predict stock prices. However, this approach lacks of details about the generative process of the original data. In this paper, we rely on DWT high frequency sub-band to extract short interval hidden information for better classification of future Standard and Poors (S&P500) one minute ahead direction using artificial neural network trained with backpropagation algorithm. The simulation results show that our approach that uses both low (approximation) and high (detail) frequency coefficients provides better classification rates than the standard one. In addition, simulation results show that low frequency components are appropriate to detect future downshifts in S&P500, whilst our approach is suitable to predict future upwards. Thus, the standard approach provides valuable information for risk averse investors trading S&P500, and our approach that combines low and high frequency coefficients is strongly useful for aggressive investors seeking short-term profits when trading S&P500.",2014
CATE: Contrastive augmentation and tree-enhanced embedding for credit scoring,"Credit transactions are vital financial activities that yield substantial economic benefits. To further improve lending decisions, stakeholders require accurate and interpretable credit scoring methods. While the majority of previous studies have focused on the relationship between individual features and credit risk, only a few have investigated cross-features. Notably, cross -features can not only represent structured data effectively but also provide richer semantic information than individual features. Nevertheless, most previous methods for learning cross -feature effects from credit data have been implicit and unexplainable. This paper proposes a new credit scoring model based on contrastive augmentation and tree-enhanced embedding mechanisms, termed CATE. The proposed model automatically constructs explainable cross -features by using tree-based models to learn decision rules from the data. Moreover, the importance of each local cross-feature is then derived through an attention mechanism. Finally, the credit score of a user is evaluated using embedding vectors. Experimental results on 4 public datasets demonstrated the interpretability of our proposed method and outperformed 13 state-of-the-art benchmark methods in terms of performance.",2023
"Research on venture capital based on information entropy, BP neural network and CVaR model of digital currency in Yangtze River Delta","In 2008, the financial crisis caused by the SUBPRIME mortgage crisis and the development of information technology showed that people's life was gradually networked and digitized, and the digital currency represented by Bitcoin was generated. This paper discusses the investment opportunities and risks brought by the rise of digital currency and its importance to the development of One Belt and One Road. We propose a currency digital venture capital model based on information entropy, BP neural network and CVaR model. The model is divided into two parts. Part A is the research on the risk index model of digital currency based on the information entropy change of CVaR model. Part B is by BP neural network toolbox and CVaR model changing weights of digital currency risk index model, and analyse the development of digital currency weighted score to get the advantage of the Yangtze river delta region. It is of practical significance to build a venture capital model to predict the future development prospect of digital currency and get an investment model with more beneficial returns for investors to avoid risks. (C) 2021 The Authors. Published by Elsevier B.V. This is an open access article under the CC BY-NC-ND license (https://creativecommons.org/licenses/by-nc-nd/4.0) Peer-review under responsibility of the scientific committee of the International Conference on Identification, Information and Knowledge in the internet of Things, 2020.",2021
Zero End-Digit Preference in Blood Pressure and Implications for Cardiovascular Disease Risk Prediction-A Study in New Zealand,"Background/Objectives: Blood pressure (BP) readings are often rounded to the nearest zero end-digit. Guidelines permit rounding to the closest 2 mmHg. This paper investigated the effect of rounding systolic blood pressure (SBP) values on the prediction of cardiovascular disease (CVD) risk among the New Zealand population. A total of 427,299 individuals received opportunistic cardiovascular disease risk assessments at primary care facilities in New Zealand. Method: A total of 292,122 SBP readings possessed a non-zero terminal digit. These were rounded to the nearest zero end-digit. A survival model estimating a 5-year CVD risk was applied to both datasets, i.e., with and without rounding. Hazard ratios and misclassification rates were analysed to emphasise the notable differences. Financial impact was assessed by examining healthcare expenditures. Results: In total, 32% of SBP values exhibited a terminal digit of zero, and 2.85% and 4.24% of men were misclassified as moderate and high risk, respectively, while approximately 3.21% of women were misclassified into the same risk categories. Likewise, 1.19% and 0.47% of men, as well as 0.62% and 0.20% of women, were misclassified into the low and moderate risk categories, respectively. Conclusions: Precisely measuring SBP is crucial in accurately assessing CVD risk and managing healthcare resources effectively.",2024
GRANDE : a neural model over directed multigraphs with application to anti-money laundering,"The application of graph representation learning techniques to the area of financial risk management (FRM) has attracted significant attention recently. However, directly modeling transaction networks using graph neural models remains challenging: Firstly, transaction networks are directed multigraphs by nature, which could not be properly handled with most of the current off-the-shelf graph neural networks (GNN). Secondly, a crucial problem in FRM scenarios like anti-money laundering (AML) is to identify risky transactions and is most naturally cast into an edge classification problem with rich edgelevel features, which are not fully exploited by the prevailing GNN design that follows node-centric message passing protocols. In this paper, we present a systematic investigation of design aspects of neural models over directed multigraphs and develop a novel GNN protocol that overcomes the above challenges via efficiently incorporating directional information, as well as proposing an enhancement that targets edge-related tasks using a novel message passing scheme over an extension of edge-tonode dual graph. A concrete GNN architecture called GRANDE is derived using the proposed protocol, with several further improvements and generalizations to temporal dynamic graphs. We apply the GRANDE model to both a real-world anti-money laundering task and public datasets. Experimental evaluations show the superiority of the proposed GRANDE architecture over recent state-of-the-art models on dynamic graph modeling and directed graph modeling.",2022
The underlying coherent behavior in intraday dynamic market equilibrium,"PurposeThis paper applies a volume-price probability wave differential equation to propose a conceptual theory and has innovative behavioral interpretations of intraday dynamic market equilibrium price, in which traders' momentum, reversal and interactive behaviors play roles.Design/methodology/approachThe authors select intraday cumulative trading volume distribution over price as revealed preferences. An equilibrium price is a price at which the corresponding cumulative trading volume achieves the maximum value. Based on the existence of the equilibrium in social finance, the authors propose a testable interacting traders' preference hypothesis without imposing the invariance criterion of rational choices. Interactively coherent preferences signify the choices subject to interactive invariance over price.FindingsThe authors find that interactive trading choices generate a constant frequency over price and intraday dynamic market equilibrium in a tug-of-war between momentum and reversal traders. The authors explain the market equilibrium through interactive, momentum and reversal traders. The intelligent interactive trading preferences are coherent and account for local dynamic market equilibrium, holistic dynamic market disequilibrium and the nonlinear and non-monotone V-shaped probability of selling over profit (BH curves).Research limitations/implicationsThe authors will understand investors' behaviors and dynamic markets through more empirical execution in the future, suggesting a unified theory available in social finance.Practical implicationsThe authors can apply the subjects' intelligent behaviors to artificial intelligence (AI), deep learning and financial technology.Social implicationsUnderstanding the behavior of interacting individuals or units will help social risk management beyond the frontiers of the financial market, such as governance in an organization, social violence in a country and COVID-19 pandemics worldwide.Originality/valueIt uncovers subjects' intelligent interactively trading behaviors.",2023
Deep learning based bi-level approach for proactive loan prospecting,"A fundamental component to managing a marketing campaign is identifying prospects and selection of leads. Current lead generation models focus on predicting the intention of a customer to purchase a product, however with financial products, particularly loans, this can be insufficient as there are many factors to consider, such as risk, utility, and financial maturity. Developing a marketing campaign for loan prospecting should consider not only customers who need a loan, but rather clients who need a loan and will also be approved. Otherwise, the marketing effort is deemed ineffective, if the lead cannot be converted into a sale. Although, a low response rate is expected for a marketing campaign for loans, we highlight a better approach in managing resources while maintaining a shortlist of high-quality leads. This manuscript introduces a bi-level approach to handle the complex nature of loan products. Two classifiers are built, one modelling loan intention and the other one modelling loan eligibility. We adopt convex combination to control weights of both problems, which in most cases results in an improved performance for identifying future successful loan applicants when compared to baseline models. Rank-based evaluation measures are also adopted to explore the performance of customer rankings. We find that soft classifiers, such as deep learning techniques, are ideal for ranking customers, achieving a superior performance when compared to other machine learning techniques. In addition, we conclude that an ideal cut-off for K customers is estimated to be between 20 to 25 customers, however our best model can maintain an Average Precision of greater than 0.85 when K approaches 50.",2021
An intelligent federated learning boosted cyberattack detection system for Denial-Of-Wallet attack using advanced heuristic search with multimodal approaches,"In the modern digital era, owing to technological progressions, the diversification and intensity of cyber-attacks have attained an extraordinary level. Unlike network users, intruders use technological developments and implement attacks to cause operational disruptions, data breaches, and financial losses. The Denial-of-Wallet (DoW) attack adapts the standard Denial-of-Service (DoS) attack. The principle of either attack is equivalent: to use the feedback capability to flood requirements to a service, making it unable to utilize it correctly. The DoW attack goal is to use the limitation of the calculating capability dealing with the cloud service, trying to cause direct financial loss. Federated Learning (FL) has been developed as a guaranteed solution for detecting DoW. This model deals with safety concerns, minimizes the data breach risk, and improves scalability. This manuscript presents a Cyberattack Detection Model for Denial-Of-Wallet Using Advanced Metaheuristic Optimization Algorithms in Federated Learning (CDMDoW-AMOAFL) model. The proposed CDMDoW-AMOAFL model aims to detect and mitigate malicious activities in a network. The z-score normalization is initially applied in the data normalization stage to transform input data into a beneficial format. Furthermore, the proposed CDMDoW-AMOAFL method utilizes the Harris hawk optimization (HHO) model for the feature selection process to identify and select the most relevant features from a dataset. For cyberattack detection, the ensemble models, namely the gated recurrent unit (GRU), temporal convolutional network (TCN), and convolutional autoencoder (CAE) models, are employed. Finally, the modified marine predator algorithm (MMPA) optimally adjusts ensemble models' hyperparameter values, resulting in better classification performance. A wide-ranging experimentation was performed to prove the performance of the CDMDoW-AMOAFL method under the DoW attack detection dataset. The performance validation of the CDMDoW-AMOAFL technique illustrated a superior accuracy value of 98.12% over existing models.",2025
Phishing and Fraudulent Email Detection through Transfer Learning using pretrained transformer models,"Phishing is a type of social engineering attack used by malicious users and cyber criminals for stealing sensitive information, installation of unwanted and malicious software, ransomware, and other advanced persistent threats on a victim's computer or mobile device. With the widespread adoption of the Internet, phishing attacks are on the rise and the recent work-from-home paradigm has increased the risk of phishing attacks targeted at large and small organizations alike. The consequences of phishing scams are often severe, ranging from financial loss, identity theft, data loss, and data theft. Though there are many ways of launching phishing attacks, phishing emails are one of the most commonly used techniques employed by cybercriminals. This is primarily because email addresses are easily obtainable and sending bulk emails is quite cheap, enabling attackers to send out a large number of emails hoping a few users will fall prey to the scam. Phishing emails are used for stealing sensitive information and credentials, delivering unwanted and malicious software, and delivering ransomware. This paper proposes a deep learning approach for detecting phishing and fraudulent emails. The proposed approach uses state-of-the-art pretrained transformer models and achieves very high accuracy, recall, and f1 score of 0.99.",2022
Is Equity Crowdfunding the Leapfrog to Companies' Success? Financial Performance in China,"As the fastest-growing crowdfunding model, equity crowdfunding (ECF) brings high returns and uncertainty. In this context, it is crucial to understand these crowdfunding projects' actual performance. Since ECF is currently in the early stage of integration, there are still a lot of risk issues, such as the uncertainty of equity structure, capital supervision, or project management. Therefore, this paper develops a new profitability indicator, return on registered capital, to test its impact on the ECF project's actual return. This paper studies which factors affect the financial performance of ECF projects through the traditional statistical model and a deep neural network (DNN) model. There is evidence that return on registered capital affects the actual return of the project. At the same time, the company's operating time and the number of employees had an unexpected effect on project performance. In addition, the recognition accuracy of the DNN model in this study exceeds 97%, which affirms the applicability of the DNN model in the analysis of ECF success factors. This paper also uses tenfold cross-validation to prove that deep learning has certain advantages in this topic's accuracy and generalization error. This study explores whether company representatives' gender and knowledge level affect project performance. The results will be described in detail in the paper.",2022
Deep neural network for prediction of time-history seismic response of bridges,"The collapse of civil infrastructure due to natural disasters results in financial losses and many casualties. In particular, the recent increase in earthquake activities has highlighted on the importance of assessing the seismic performance and predicting the seismic risk of a structure. However, the nonlinear behavior of a structure and the uncertainty in ground motion complicate the accurate seismic response prediction of a structure. Artificial intelligence can overcome these limitations to reasonably predict the nonlinear behavior of structures. In this study, a deep learning-based algorithm was developed to estimate the time-history seismic response of bridge structures. The proposed deep neural network was trained using structural and ground motion parameters. The performance of the seismic response prediction algorithm showed the similar phase and magnitude to those of the time-history analysis in a single-degree-of-freedom system that exhibits nonlinear behavior as a main structural element. Then, the proposed algorithm was expanded to predict the seismic response and fragility prediction of a bridge system. The proposed deep neural network reasonably predicted the nonlinear seismic behavior of piers and bearings for approximately 93% and 87% of the test dataset, respectively. The results of the study also demonstrated that the proposed algorithm can be utilized to assess the seismic fragility of bridge components and system.",2022
Exchange Rate Transaction of International Trade Goods Based on Fuzzy Granulation and Deep Learning,"The change of international trade goods exchange rate transaction has an impact on economic operations and economic stability. Therefore, an international trade goods exchange rate transaction based on fuzzy granulation and in-depth learning is proposed. Based on fuzzy information granulation and BP neural network, this paper analyzes the interest rate evaluation theory. For the future expectation of currency exchange rate, portfolio equilibrium determines the proportional relationship of each component in the portfolio and analyzes the impact of asset price and exchange rate change according to this relationship. Then, it points out the risk evaluation index system, calculates the risk degree of exchange rate transaction of international trade goods, and then evaluates the risk of exchange rate transaction of international trade goods. It completes the research on exchange rate transactions of international trade goods based on fuzzy granulation and in-depth learning. The experimental results show that excessive exchange rate fluctuation will bring the same proportion fluctuation to the asset price in the financial market, and the coordination between exchange rates and the coordination of exchange rate and asset price can promote the steady growth of national economy.",2021
A BLENDED SOFT-COMPUTING MODEL FOR STOCK- VALUE PREDICTION,"Stock investments play a crucial role in deciding the global economic growth of the country. Investors can optimize profit and avoid risk through accurate stock-value prediction models, which motivates researchers to work on various aspects of correlated features and predictive models for stock-value prediction. The existing stock-value prediction models used data like Twitter, microblogs, price history and Google trends. On the other hand, domain specific dictionary-based deep learning evolved as a competitive model for alternative models in stock value prediction. But, the accuracy of these models depends on the quality of the input, the correlation among the features and the correctness of the sentiment scores generated for the dictionary terms. Financial-news sentiment analysis for stock-value prediction with dictionary-based learning needs attention in improving the quality of the input and dictionary terms' sentiment score generation. The present research aims to develop a blended soft computing model for stock-value prediction (BSCM) with cooperative fusion and dictionary-based deep learning. In the current work, six Indian stocks that cover uptrend, sideways and downtrend characteristics are considered with stock-price histories and news headlines from 8th August 2016 to 31st March 2023, i.e., 2427 days. The number of records in price-history dataset is 14,562 and in the news headlines dataset is 46,213. The performance of the stock-value prediction can be improved by taking advantage of multi-source information and context-aware learning. The present research aims to achieve three objectives: 1. Applying cooperative fusion to combine the news headlines and price history of stocks collected from multiple sources to improve the quality of the input with correlated features. 2. Building a dictionary, FNSentiment, with a novel strategy. 3. Predicting stock values using FNSentiment and News Sentiment Prediction Model (NSPM) integration. In the experimentation, the proposed model outperformed the state-of-the-art models with an accuracy of 91.11%, RMSE of 10.35, MAPE of 0.02 and MAE of 2.74.",2023
Champion-challenger analysis for credit card fraud detection: Hybrid ensemble and deep learning,"Credit card fraud detection is an essential part of screening fraudulent transactions in advance of their authorization by card issuers. Although credit card frauds occur extremely infrequently, they result in huge losses as most fraudulent transactions have large values. An adequate detection of fraud allows investigators to take timely actions that can potentially prevent additional fraud or financial losses. In practice, however, investigators can only check a few alerts per day since the investigation process can be long and tedious. Thus, the primary goal of the fraud detection model is to return accurate alerts with fewer false alarms and missed frauds. Conventional fraud detection is mainly based on the hybrid ensemble of diverse machine learning models. Recently, several studies have compared deep learning and traditional machine learning models including ensemble. However, these studies used evaluation methods without considering that the real-world fraud detection system operated with the constraints: (i) the number of investigators who check the high-risk transactions from the data-driven scoring models are limited and (ii) the two types of misclassification, false alarms and missed frauds, have different costs. In this study, we conducted an in-depth comparison between the hybrid ensemble and deep learning method to determine whether or not to adopt the latter in our partner's system that currently operates with the hybrid ensemble model. To compare the two, we introduced the champion-challenger framework and the development process of the two models. After developing the two models, we evaluated them on large transaction data sets taken from our partner, a major card issuing company in South Korea. We used various practical evaluation metrics appropriate for this domain that has severe class and cost imbalances. Moreover, we deployed these models in a real-world fraud detection system to check the post-launch performance for one month. The challenger outperformed the champion on both in off-line and post-launch tests. (C) 2019 Elsevier Ltd. All rights reserved.",2019
Credit Card Fraud Detection Using Synthetic Minority Oversampling Technique and Deep Learning Technique,"recently, credit card frauds are raised to huge figures due to the reliance on online shopping by users. E-commerce and many other online sites have increased online payment modes which increased the risk of online fraud. There are many techniques have been used by researchers to protect against and detect credit card fraud. Different machine-learning algorithms were used to detect and analyze fraud in online transactions. However, existing solutions suffer from two main issues: class imbalance and insufficient feature extraction methods. Furthermore, extracting relevant features for fraud detection need human-based features engineering which time-consuming and complex problem. The aim of this study is to design and develop an effective credit card fraud detection model. The class imbalance problem has been addressed using a synthetic minority oversampling algorithm. Then, using the sequential deep learning techniques, a credit card detection model was designed and developed to utilize the data generated from SMOTE to improve the feature extraction and representation to solve the problem of insufficient features. The performance of the proposed model has been evaluated by comparing it with the related work in terms of accuracy, detection rate, and f-measure. Results show that the proposed model outperforms the existing state of the arts related models. It achieves a 0.99924 Accuracy, and 0.75976 F-measure. The proposed credit card fraud detection model, which addresses the class imbalance problem using synthetic minority oversampling and utilizes sequential deep learning techniques for improved feature extraction and representation, has shown to outperform existing models in terms of accuracy, detection rate, and f-measure. This could potentially have a significant impact on online markets as it may lead to a decrease in credit card fraud, which would increase consumer trust and confidence in online transactions. Additionally, the proposed model's improved feature extraction and representation may also lead to more efficient and effective fraud detection, potentially reducing costs for businesses and financial institutions.",2024
Machine Learning-Based Phishing Website Detection: A Comparative Analysis and Web Application Development,"Phishing, a cybercrime that uses sociotechnical and technical deception, targets identifiable information and financial credentials and poses a high risk according to the IBM Cost of a Data Breach Report 2022 which shows that on average precisely, the cost per transaction is $4.91 million, phishing attacks are on the rise, challenging the ability of traditional scanning systems to adapt to trends This study examines and it compares the effectiveness of three antiphishing methods: Autoencoder, Extreme Gradient Boost (XGBoost), and Random Forest (RF). Through feature selection and robust machine learning (ML) algorithms, including Random Forest achieving a remarkable 97.03% accuracy, the proposed solution integrates list-based methods with ML models for two-tier security. The wrapper method is employed to extract crucial features, facilitating precise phishing detection. Specific algorithms such as Random Forest and XGBoost are chosen for their proven effectiveness in handling complex data and class imbalances. However, potential limitations include the need for continuous adaptation to new phishing methods and exploring ensemble techniques for enhanced model robustness. Benchmarking against existing methods highlights the superiority of Random Forest in achieving balanced recall and precision. This study contributes to advancing phishing detection systems by leveraging machine learning and proposing strategies for improved performance and accuracy, which are then applied to a web application for countering phishing attacks.",2024
The analysis of influence mechanism for internet financial fraud identification and user behavior based on machine learning approaches,"The study is to explore the risks in the Internet finance and the factors affecting users' behavior under the background of big data. First, the risks of the Internet finance under the background of big data and the existing risk control modes are analyzed. Then, based on BP neural network (BPNN), an Internet financial fraud identification model is constructed, and corresponding touch rules are made. Its prediction performance is quantitatively compared with that of support vector machine and random forest algorithm. Finally, based on the structural equation model, the influence path of perceived security control on the Internet financial behavior is explored. The results show that, the applicants whose unit addresses are on blacklist have the highest touch fraud rate (14.16%). The precision rate (88.14%), accuracy rate (96.37%), recall rate (70.96%), and F-Score value (16.36) of the financial fraud identification model based on BPNN are the highest versus the other two algorithms, and the error detection rate (7.19%) is the lowest. The perceived security, identity authentication, non-repudiation of transactions, privacy protection, and control strength of data integrity positively affect users' trust, which further positively affects the attitude and intention of using the Internet finance, and the intention eventually affects users' behavior. Finally, some suggestions are put forward to improve the supervision of the Internet finance in China. To sum up, the Internet financial fraud identification model based on BPNN demonstrates satisfying performance and is worth of promotion. Additionally, the authentication technology, non-repudiation of transactions, privacy protection, data integrity, and users' sense of trust of the Internet finance have a significant impact on users' behavior.",2022
