Article Title,Abstract,Publication Year
Generalized parameter functions for option pricing,"We extend the benchmark nonlinear deterministic volatility regression functions of Dumas et al. (1998) to provide a semi-parametric method where an enhancement of the implied parameter values is used in the parametric option pricing models. Besides volatility, skewness and kurtosis of the asset return distribution can also be enhanced. Empirical results, using closing prices of the S&P 500 index call options (in one day ahead out-of-sample pricing tests), strongly support our method that compares favorably with a model that admits stochastic volatility and random jumps. Moreover, it is found to be Superior in various robustness tests. Our semi-parametric approach is an effective remedy to the curse of dimensionality presented in nonparametric estimation and its main advantage is that it delivers theoretically consistent option prices and hedging parameters. The economic significance of the approach is tested in terms of hedging, where the evaluation and estimation loss functions are aligned. (C) 2009 Elsevier B.V. All rights reserved.",2010
Association of Reference Pricing with Drug Selection and Spending,"BACKGROUND In the United States, prices for therapeutically similar drugs vary widely, which has prompted efforts by public and private insurers to steer patients toward the lower-priced options. Under reference pricing, the insurer or employer establishes a maximum contribution it will make toward the price of a drug or procedure, and the patient pays the remainder. METHODS We used difference-in-differences multivariable regression methods to analyze changes in prescriptions and pricing for 1302 drugs in 78 therapeutic classes in the United States, before and after implementation of reference pricing by an alliance of private employers. We assessed trends for the study group relative to those for an employee group that was not subject to reference pricing. The study included 1,122,741 prescriptions that were reimbursed during the period from 2010 through 2014. RESULTS Implementation of reference pricing was associated with a higher percentage of prescriptions that were filled for the lowest-priced reference drug within its therapeutic class (difference in probability, 7.0 percentage points; 95% confidence interval [CI], 4.0 to 9.9), a lower average price paid per prescription (-13.9%; 95% CI, -23.8 to -2.7), and a higher rate of copayment by patients (5.2%; 95% CI, 0.2 to 10.4) than in the comparison group. During the first 18 months after implementation, spending for employers was $1.34 million lower and the amount of copayments for employees was $0.12 million higher than in the comparison group. CONCLUSIONS Implementation of reference pricing was associated with significant changes in drug selection and spending for a population of patients covered by employment-based insurance in the United States.",2017
Effect Mechanism Research of Carbon Price Drivers in China-A Case Study of Shenzhen,"Revealing the effect mechanism of carbon price drivers is the basis to establish the pricing mechanism of carbon emission exchange, which also promotes the development of the carbon emission exchange market and can reduce the investment risk. Based on the previous research, the cointegration test, Granger causality test, and ridge regression estimate are used to analyze the effect mechanism between the domestic carbon price and its drivers. Johansen's cointegration analysis reveals that there is a long-term equilibrium relationship between the domestic carbon price and energy price, industrial development level, climate change, and financial prosperity. Ridge regression estimates reveal that the international spot price of thermal coal in the ARA port and the spot price of Brent crude oil in Britain are negatively correlated with the domestic carbon price, while CER futures price is positively correlated with the domestic carbon price. There is a linkage between the international carbon price and the domestic carbon price. Since 2017, the domestic carbon price has been lower than the equilibrium value, and the value of carbon emission rights has been underestimated. With the continuous improvement of the domestic carbon market, the carbon price will rise and fluctuate around the equilibrium price in the future.",2022
Indexed executive stock options,"We design and derive a pricing model for an executive stock option with a strike price indexed to a benchmark and investigate its valuation and incentive implications. In both up and down markets, the indexed option filters out common risks beyond the executive's control, thereby increasing the efficiency of incentive contracts, The indexed option has a different payoff structure and much lower initial value than a traditional option. Incentive effects of the indexed option also differ from those of traditional options. We design an optional penalty function to reduce the payoff if executives manipulate specified model parameters such as volatility. (C) 2000 Elsevier Science S.A. All rights reserved. JEL classification: J33; G13.",2000
Global energy supply risk: Evidence from the reactions of European natural gas futures to Nord Stream announcements,"Motivated by recent geopolitical challenges to globalization, finance scholarship has a growing interest in the risks to economies of key supply chains. We explore the effect of Nord Stream pipeline development on daily natural gas prices in Europe. Reviewing a comprehensive list of 24 announcements related to Nord Stream pipeline developments, stoppages, and sanctions for 2013-2022, we investigate their direct impact on the volatility and returns of Dutch TTF natural gas futures. Employing bootstrap quantile regression, we find that the effects of such announcements are highly significant, especially during periods of low TTF volatility and returns distributions. Moreover, results show that both COVID-19 and the Russia-Ukraine war strenghtened the corre-lation between Nord Stream pipeline announcements and TTF market reactions, consistent with energy markets pricing geopolitical risks. Results, reflective of informed trading, warn of concentration risk in European gas markets, suggesting the need for policy actions to reduce supply-chain dependence. Taken together, we support the importance of diversifying both natural gas supply infrastructures and providers to mitigate geopolitical risk exposures and associated welfare costs to the real economy.",2023
Primal-dual linear Monte Carlo algorithm for multiple stoppingan application to flexible caps,"In this paper we consider the valuation of Bermudan callable derivatives with multiple exercise rights. We present in this context a new primal-dual linear Monte Carlo algorithm that allows for efficient simulation of the lower and upper price bounds without using nested simulations (hence the terminology). The algorithm is essentially an extension of the primal-dual Monte Carlo algorithm for standard Bermudan options proposed by Schoenmakers et al. [SIAM J. Finance Math., 2013, 4, 86-116] to the case of multiple exercise rights. In particular, the algorithm constructs upwardly a system of dual martingales to be plugged into the dual representation of Schoenmakers. At each level, the respective martingale is constructed via a backward regression procedure starting at the last exercise date. The thus constructed martingales are finally used to compute an upper price bound. The algorithm also provides approximate continuation functions that may be used to construct a price lower bound. The algorithm is applied to the pricing of flexible caps in a Hull and White model setup. The simple model choice allows for comparison of the computed price bounds with the exact price obtained by means of a trinomial tree implementation. As a result, we obtain tight price bounds for the considered application. Moreover, the algorithm is generically designed for multi-dimensional problems and is tractable to implement.",2013
Implementation of the Longstaff and Schwartz American Option Pricing Model on FPGA,"American style options are widely used financial products, whose pricing is a challenging problem due to their path dependency characteristic. Finite difference methods and tree-based methods can be used for American option pricing. However, the major drawback of these methods is that they can often only handle one or two sources of uncertainty; for more state variables they become computationally prohibitive, with computation times typically increasing exponentially with the number of state variables. Alternative solutions are the extended Monte Carlo methods, such as the Least-Squares Monte Carlo (LSMC) method suggested by Longstaff and Schwartz, which uses of regression to estimate continuation values from simulated paths. In this paper, we present an FPGA hardware architecture for the acceleration of the LSMC method, with Quasi-Monte Carlo path generation. Our FPGA hardware implementation on a Xilinx Virtex-4 XC4VFX100 chip achieves 25x and 18x speed-ups in the path generation and regression steps, respectively, compared to an equivalent pure software implementation captured in C++ and run on an Intel Xeon 2.8 GHz CPU. This provides overall speed-up of 20x compared to a CPU-based implementation. Power measurements also show that our FPGA implementation is 54x more energy efficient than the pure software implementation.",2012
Estimating trends in weather series: Consequences for pricing derivatives,"Predictions of future weather conditions play an important role in pricing weather derivatives. In many instances, the dates for which we require predictions are well beyond the point where physical forecasts have any skill. Under these circumstances, predictions are generated from statistical models of historic data. This paper derives conditions for which the predictive performance in regression is improved by ignoring or shrinking the contribution from some of the explanatory variables. We suggest methods for estimating the degree of shrinkage required in practice. We illustrate our methods using surface temperature data from fifteen stations in the United States.",2006
Reclaiming quasi-Monte Carlo efficiency in portfolio value-at-risk simulation through Fourier transform,"Quasi-Monte Carlo methods overcome the problem of sample clustering in regular Monte Carlo simulation and have been shown to improve simulation efficiency in the derivatives pricing literature when the price is expressed as a multidimensional integration and the integrand is suitably smooth. For portfolio value-at-risk (VaR) problems, the distribution of portfolio value change is based on the expectation of an indicator function, hence the integrand is discontinuous. The purpose of this paper is to smooth the expectation estimation of an indicator function via Fourier transform so that the faster convergence rate of quasi-Monte Carlo methods can be reclaimed theoretically. Under fairly mild assumptions, the simulation of portfolio value-at-risk is fast and accurate. Numerical examples elucidate the advantage of the proposed approach over regular Monte Carlo and quasi-Monte Carlo methods.",2006
Redispatch index for assessing bidding zone delineation,"This work addresses the problem of assessing to which extent a bidding zone delineation requires redispatching actions after the clearing of energy markets. Such issue arises in particular when policy makers review the organisation of electricity markets and question the design of uniform price zones. To avoid relying on arbitrarily-defined sensitive parameters, the authors propose a metrics based on information that is sufficient to perform nodal pricing for the whole region under consideration. The metrics is illustrated with a realistic model of the West-European power system considering two application cases, namely (i) selecting a clustering technique to define candidate bidding zones, and (ii) selecting candidate splitting and merging options for pre-existing bidding zones. Results show that the proposed index provides a consistent order of magnitude of the redispatching needs subsequent to market clearing, although it requires no specific user-defined parameters.",2017
Diminuendo! Tactics in Support of FaaS Migrations,"Function-as-a-Service (FaaS) receives close attention due to highly desirable characteristics, including pay-as-you-go pricing, high elasticity, and its fully managed nature. To leverage these benefits for existing applications, developers face the challenge of migrating legacy code to a FaaS platform (FaaSification). Unfortunately, however, actionable guidance on how to do so for real-world applications does not exist. In this paper, we report on our experience from FaaSifying a data-intensive application, and evaluating different options through extensive experimentation, using approaches such as regression tests and tracing. Based on the obtained results, we present five migration tactics in support of future FaaSification.",2020
Reverse-Engineering and Real Options-Adjusted CAPM in the Taiwan Stock Market,"Previous studies have addressed many anomalies that violate the capital asset pricing model (CAPM). However, recent studies have employed either the reverse-engineering (RE) approach or the options-adjusted approach to verify the validity of CAPM on the developed stock markets. This study simultaneously employs the two approaches on the Taiwan's stock market and obtains a consistent result with those on the developed stock markets. Additionally, this study compares the predicting stock return ability among various regression models and anomaly variables. For completeness, the betas of CAPM and Fama-French three factors are adopted from the historical, Vasicek-adjusted, and time-varying conditional betas.",2017
Probabilistic machine learning for local volatility,"The local volatility model is widely used for pricing and hedging financial derivatives. While its main appeal is its capability of reproducing any given surface of observed option prices - it provides a perfect fit - the essential component is a latent function that can be uniquely determined only in the limit of infinite data. To (re)construct this function, numerous calibration methods have been suggested that involve steps of interpolation and extrapolation, most often of parametric form and with point-estimate representations. We use probabilistic machine learning to look at the calibration problem in a probabilistic framework based on Gaussian processes. This immediately gives a way of encoding prior beliefs about the local volatility function and a hypothesis model that is highly flexible yet not prone to overfitting. Besides providing a method for calibrating a (range of) point estimate(s), we draw posterior inference from the distribution over local volatility. This leads to a better understanding of uncertainty associated with the model in general, and with the calibration in particular. Further, we infer dynamical properties of local volatility by augmenting the hypothesis space with a time dimension. Ideally, this provides predictive distributions not only locally, but also for entire surfaces forward in time. We apply our approach to S&P 500 market data.",2021
Global Sensitivity Analysis of Various Numerical Schemes for the Heston Model,"The pricing of financial options is usually based on statistical sampling of the evolution of the underlying under a chosen model, using a suitable numerical scheme. It is widely accepted that using low-discrepancy sequences instead of pseudorandom numbers in most cases increases the accuracy. It is important to understand and quantify the reasons for this effect. In this work, we use Global Sensitivity Analysis in order to study one widely used model for pricing of options, namely the Heston model. The Heston model is an important member of the family of the stochastic volatility models, which have been found to better describe the observed behaviour of option prices in the financial markets. By using a suitable numerical scheme, like those of Euler, Milstein, Kahl-Jackel, Andersen, one has the flexibility needed to compute European, Asian or exotic options. In any case the problem of evaluating an option price can be considered as a numerical integration problem. For the purposes of modelling and complexity reduction, one should make the distinction between the model nominal dimension and its effective dimension. Another notion of average dimension has been found to be more practical from the computational point of view. The definitions and methods of evaluation of effective dimensions are based on computing Sobol' sensitivity indices. A classification of functions based on their effective dimensions is also known. In the context of quantitative finance, Global Sensitivity Analysis (GSA) can be used to assess the efficiency of a particular numerical scheme. In this work we apply GSA based on Sobol sensitivity indices in order to assess the interactions of the various dimensions in using the above mentioned schemes. We observe that the GSA offers useful insight on how to maximize the advantages of using QMC in these schemes.",2020
Rational equilibrium asset-pricing bubbles in continuous trading models,"We study rational equilibrium asset-pricing bubbles in an economic environment in which agents are allowed to trade continuously, including as special cases some models From financial economics. For positive net supply assets, we present new necessary and sufficient conditions For the absence of bubbles in complete and incomplete markets equilibria with several types of borrowing constraints. For zero net supply assets. including financial derivatives with finite maturities, we show that bubbles can generally exist and have properties different from their discrete-time, infinite-horizon counterparts. We introduce a probabilistic approach to studying bubbles, generalizing analogs of existing results in the discrete-time bubbles literature. Journal of Economic Literature Classification Numbers: D50, G12, G13. (C) 2000 Academic Press.",2000
Deep neural network expressivity for optimal stopping problems,"This article studies deep neural network expression rates for optimal stopping problems of discrete-time Markov processes on high-dimensional state spaces. A general framework is established in which the value function and continuation value of an optimal stopping problem can be approximated with error at most epsilon \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$\varepsilon $\end{document} by a deep ReLU neural network of size at most kappa d q epsilon - r \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$\kappa d<^>{\mathfrak{q}} \varepsilon <^>{-\mathfrak{r}}$\end{document} . The constants kappa , q , r >= 0 \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$\kappa ,\mathfrak{q},\mathfrak{r} \geq 0$\end{document} do not depend on the dimension d \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$d$\end{document} of the state space or the approximation accuracy epsilon \documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$\varepsilon $\end{document} . This proves that deep neural networks do not suffer from the curse of dimensionality when employed to approximate solutions of optimal stopping problems. The framework covers for example exponential L & eacute;vy models, discrete diffusion processes and their running minima and maxima. These results mathematically justify the use of deep neural networks for numerically solving optimal stopping problems and pricing American options in high dimensions.",2024
AN ARTIFICIAL NEURAL NETWORK IN SHORT-TERM ELECTRICAL LOAD FORECASTING OF A UNIVERSITY CAMPUS: A CASE STUDY,"This paper presents an artificial neural network (ANN) for forecasting the short-term electrical load of a university campus using real historical data from Colorado State University. A spatio-temporal ANN model with multiple weather variables as well as time identifiers, such as day of week and time of day, are used as inputs to the network presented. The choice of the number of hidden neurons in the network is made using statistical information and taking into account the point of diminishing returns. The performance of this ANN is quantified using three error metrics: the mean average percent error (MAPE); the error in the ability to predict the occurrence of the daily peak hour; and the difference in electrical energy consumption between the predicted and the actual values in a 24-hour period. These error measures provide a good indication of the constraints and applicability of these predictions. In the presence of some enabling technologies such as energy storage, rescheduling of non-critical loads, and availability of time of use (ToU) pricing, the possible DSM options that could stem from an accurate prediction of energy consumption of a campus include the identification of anomalous events as well the management of usage.",2012
Natural Gas Prices in the Framework of European Union's Energy Transition: Assessing Evolution and Drivers,"This study analyzes European natural gas (NG) prices since the eve of the 2008 financial crisis. Spearman's rank correlation coefficients associate prices with and without taxation, whereas a hierarchical clustering analysis clarifies similarities in NG pricing behavior. After performing econometric tests to ensure the satisfaction of classical hypotheses and identify a system of endogenous variables, structured unrestricted and restricted vector autoregressive models are applied to panel data composed of 34 spatial units and 31 units of time drawn from 2007-2022 to confirm the presence of short-term and long-term causal dependencies. The nonparametric analysis identifies three groups of countries that exhibit a differentiated pricing behavior. The parametric analysis reveals a significant and asymmetric short run relation, which is imposed by liquefied natural gas (LNG) imports from Nigeria on the logarithm of NG prices. However, the sign of coefficients associated with lagged LNG imports varies across spatial units belonging to the sample. The error correction term is negative and significant, which implies evidence of cointegration. Since the main result identifies ambiguous short-term effects emerging from the diversification in favor of LNG imports from Nigeria, a straightforward policy recommendation is that this strategic option may be ill advised for Europe and, indirectly, it legitimizes the suggestion that alternative decarbonization options can play a prominent role in European NG markets in the near future.",2023
Impact of countries' role on trade prices from a nickel chain perspective: Based on complex network and panel regression analysis,"Recently the large fluctuation of nickel futures price makes the nickel trade price become the focus of policy-makers' attention. Affected by resource endowment and resource demand, the trade role of a country affects its pricing power in the international market. The impact is across the whole industry chain. Using the panel regression model and complex network model, this paper analyses the evolution trend of trade position for countries participating in nickel product trade from 2000 to 2019 from the perspective of the industry chain, and examines the impact of changes in the country's trade role on its trade prices. Finally, the pricing power of typical countries is quantified and visualized. The study found: (i) The trade market of nickel products shows a prosperous trend and the Asian factors play an important role. (ii) The trade role of the country has a significant cross-influence on trade prices in all links of the industrial chain. (iii) The trading role of the state in the upstream nickel ore and the downstream stainless steel affect the trade price of the whole industry chain through the pass-through effect of prices in the industry chain. (iv) China, the United States, India, and the industrialized nations of Europe already have terms of trade that affect prices. This research will help governments understand the role of the country in the trade of nickel products and the impact on market prices. In addition, it also provides theoretical support for policymakers to formulate trade policies and strategies.",2022
An Artificial Neural Network in Short-Term Electrical Load Forecasting of a University Campus: A Case Study,"This paper presents an artificial neural network (ANN) for forecasting the short-term electrical load of a university campus using real historical data from Colorado State University. A spatio-temporal ANN model with multiple weather variables as well as time identifiers, such as day of week and time of day, are used as inputs to the network presented. The choice of the number of hidden neurons in the network is made using statistical information and taking into account the point of diminishing returns. The performance of this ANN is quantified using three error metrics: the mean average percent error; the error in the ability to predict the occurrence of the daily peak hour; and the difference in electrical energy consumption between the predicted and the actual values in a 24-h period. These error measures provide a good indication of the constraints and applicability of these predictions. In the presence of some enabling technologies such as energy storage, rescheduling of noncritical loads, and availability of time of use (ToU) pricing, the possible demand-side management options that could stem from an accurate prediction of energy consumption of a campus include the identification of anomalous events as well the management of usage.",2013
ElectroBlock: Reinforcement Learning and Blockchain-based Energy Trade to Optimize Tariffs,"Energy prices have increased by more than 62% globally on average, while power companies are trying to provide more affordable energy with different options: fixed-rate, slab-based tariffs, and Time-of-Use pricing. This article aims to combine blockchains, smart contracts, smart grids, energy forecasting through reinforcement learning, and energy trading between closed communities, bringing consumer savings. Our proposed model, ElectroBlock, uses the first 25 days of each month's energy usage history along with seasonal and exogenous factors to forecast the final end-of-month usage. Then with the forecast we can predict which customers are the most likely to be pushed to the next energy consumption slab and be charged at a higher rate for the remaining month. This allows these customers to be buyers, and seamlessly buy energy units from users who would sell, the energy units they are predicted to leave unused by the end of the month. Moreover, trading is done with WalletCoins, at a coin per kilowatt hour, but could also be traded directly for fiat currency. Furthermore, the power company makes a profit on every trade through transaction fees. Hence there is great incentive for both customers and power companies to adopt our proposed model. We integrated Hyperledger Fabric into our ElectroBlock prototype to store all customer data and prevent tampering with WalletCoin and consumption records. Finally, we did a performance analysis, on the actual cost savings based on a real-world dataset; and a scalability test for concurrency and customer bases on our prototype.",2024
Optimal Advance-Selling Strategy for Fashionable Products With Opportunistic Consumers Returns,"Advance-selling (AS) is a commonly observed industrial practice in which a retailer allows consumers to prebook the fashionable product before the real selling season starts. Motivated by this practice, this paper studies AS strategy for a retailer who sells a newsvendor-type of fashionable product in light of potential consumer opportunistic returns. In our model, the consumers face valuation uncertainty and know their valuation realization only after product acquisition. There also exists aggregate demand uncertainty, captured in the conventional newsvendor model. All preorders are fulfilled at the beginning of a normal-selling season. We build analytical optimization models and consider three strategic options for the retailer, namely, no advance-selling allowed (NAP), advance-selling with full refund (AFP) and advance-selling with partial refund (APP), where there are two suboptions under APP. We derive the retailer's optimal pricing and refund policies for each option. By comparing the results in the above options, important insights are generated. Finally, we conduct a numerical analysis to further examine the impacts brought by consumers valuation, market condition, and consumers classification on the optimal strategy.",2014
American Option Pricing with Importance Sampling and Shifted Regressions,"This paper proposes a new method for pricing American options that uses importance sampling to reduce estimator bias and variance in simulation-and-regression based methods. Our suggested method uses regressions under the importance measure directly, instead of under the nominal measure as is the standard, to determine the optimal early exercise strategy. Our numerical results show that this method successfully reduces the bias plaguing the standard importance sampling method across a wide range of moneyness and maturities, with negligible change to estimator variance. When a low number of paths is used, our method always improves on the standard method and reduces average root mean squared error of estimated option prices by 22.5%.",2021
A Simple Approach to Pricing American Options Under the Heston Stochastic Volatility Model,"In a recent study, Nawalkha, Beliaeva, and Zreik (NBZ) [2010] presented a multidimensional transform for generating path-independent trees for pricing American options under low-dimensional stochastic volatility models. For this class of models, this approach has higher accuracy than the GARCH tree method of Ritchken and Trevor [1999] and is computationally more efficient than the Monte Carlo regression method of Longstaff and Schwartz [2001] as well as the lattice method of Leisen [2000]. In this article, the authors give an explicit demonstration of the NBZ transform using the specific example of the Heston [1993] stochastic volatility model. Using the control variate method, this approach obtains highly accurate American option prices within a fraction of a second.",2010
Travel behavior and price preferences of bikesharing members and casual users: A Capital Bikeshare perspective,"Even though casual users of bikeshare account for a large share of ridership and revenue at public bikeshare systems in North America, very little is known about the characteristics and preferences of casual users and how they compare to registered members. The primary objectives of the study include identifying the similarities and differences between members and casual users along demographics, usage and indicated preferences; and examining and modeling pricing preferences of bikeshare users. An intercept survey was conducted to obtain demographic information, bikeshare usage and various preferences of Capital Bikeshare users in the metro Washington DC area. The survey data was validated against the data from an existing member survey with large sample using goodness of fit tests. Survey participants reported that single trip fare (STF) and annual membership paid at once as their preferred pricing options and a combination of STF, 24-hour pass, and annual membership with monthly installments as their favorable pricing model. Logistic regression findings indicate that, when compared to casual users, registered members are more likely to be White, earn more and reside in the D.C. area. Casual users make fewer bikeshare trips and are less sensitive to the service (station density) compared to members. Gender, age and income distribution do not appear to influence casual fare product choice. Results from this study are useful in policy-making, planning and operations for bikeshare systems.",2019
Testing for complementarities among countable strategies,"I study whether the pricing strategies of competing duopolists in the early US cellular telephone industry can be considered strategic complements or substitutes. In order to do so, I present a multivariate count data regression model that is suitable to test for the existence of strategic complementarities when firms make use of countable strategies. The estimator, which accommodates the underdispersion that characterizes the data, is shown to have better small-sample properties than common estimators based on the Gaussian copula. It also allows for correlations of any sign among counts independently of the dispersion parameters. Results show that in addition to screening consumers, competing firms imitated each other in the number of tariff options offered to their customers.",2014
Enhancing Option Pricing Accuracy in the Indian Market: A CNN-BiLSTM Approach,"Due to overly optimistic economic and statistical assumptions, the classical option pricing model frequently falls short of ideal predictions. Rapid progress in artificial intelligence, the availability of massive datasets, and the rise in computational power in machines have all created an environment conducive to the development of complex methods for predicting financial derivatives prices. This study proposes a hybrid deep learning (DL) based predictive model for accurate and prompt prediction of option prices by fusing a one-dimensional convolutional neural network (CNN) and a bidirectional long short-term memory (BiLSTM). A set of 15 predictive factors is carefully built under the umbrella of fundamental market data and technical indicators. Our proposed model is compared with other DL-based models using six evaluation metrics-root mean square error (RMSE), mean absolute percentage error, mean percentage error, determination coefficient (R2\documentclass[12pt]{minimal} \usepackage{amsmath} \usepackage{wasysym} \usepackage{amsfonts} \usepackage{amssymb} \usepackage{amsbsy} \usepackage{mathrsfs} \usepackage{upgreek} \setlength{\oddsidemargin}{-69pt} \begin{document}$$R<^>2$$\end{document}), maximum error and median absolute error. Further, statistical analysis of models is also done using one-way ANOVA and posthoc analysis using the Tukey HSD test to demonstrate that the CNN-BiLSTM model outperforms competing models in terms of fit and prediction accuracy.",2024
Analyzing Second and Third Moments of Electricity Prices,"The volatility of electricity prices is the important information for the risk management of electricity markets and the pricing of electricity financial derivatives. A multicycle GARCH-M model based on Gram-Charlier series expansion of the normal probability density function is proposed, in which the time trend, time-varying variance, time-vaying skewness, multicycles and the relationship among load and spot price can be fully taken into account. The numerical example based on the historical data of the Pennsylvania-New Jersey-Maryland electricity market shows that the time-varying variance and squared system load have a significant effect on the average daily electricity prices, there exist volatility clustering and weekly, semi-monthly, monthly, bimonthly, quarterly and semi-annual periods, and the second and third moments of electricity price series manifest the clear synchronous time-varying characteristics. (C) 2011 Published by Elsevier Ltd. Selection and/or peer-review under responsibility organizing committee of 2nd International Conference on Advances in Energy Engineering (ICAEE).",2012
Linearly Autonomous Symmetries of a Fractional Gueant-Pu Model,"We study the group structure of the Gueant-Pu equation of the fractional order with respect to the price of the underlying asset variable. It is one of the models of the dynamics of options pricing, taking into account transaction costs. The search for continuous groups of linearly autonomous equivalence transformations is carried out. The equivalence transformations found are used in constructing a group classification (within the framework of linearly autonomous transformations) of the equation under consideration with a nonlinear function in the right side of the equation as a free element. In the case of a nonzero risk-free rate, it is shown that two cases of Lie algebras of the equation under study are possible: two-dimensional in the case of a special type of free element and one-dimensional in the remaining cases. If the risk-free rate is zero, there are four variants of the Lie algebra, which can be two-, three-, or four-dimensional. In the future, we assume to use the obtained group classification in calculating invariant solutions and conservation laws of the model under study.",2023
Dimension reduction for Quasi-Monte Carlo methods via quadratic regression,"Quasi-Monte Carlo (QMC) methods have been gaining popularity in computational finance as they are competitive alternatives to Monte Carlo methods that can accelerate numerical accuracy. This paper develops a new approach for reducing the effective dimension combined with a randomized QMC method. A distinctive feature of the proposed approach is its sample- based transformation that enables us to choose a flexible manipulation via regression. In the proposed approach, the first step is to perform a regression using the samples to estimate the parameters of the regression model. An optimal transformation is proposed based on the regression result to minimize the effective dimension. An advantage of this approach is that adopting a statistical approach allows greater flexibility in selecting the regression model. In addition to a linear model, this paper proposes a dimension reduction method based on a linear-quadratic model for regression. In numerical experiments, we focus on pricing different types of exotic options to test the effectiveness of the proposed approach. The numerical results show that different regression models are chosen depending on the underlying risk process and the type of derivative securities. In particular, we show several examples where the proposed method works while existing dimension reductions are ineffective.",2025
An efficient portfolio loss model,"We propose a new parsimonious model for valuating portfolio credit derivatives dependent on aggregate loss. The starting point is the loss distribution, which is constructed to be time dependent. We let the loss be beta distributed, and, by implication, the loss process becomes a stochastic jump process, where a jump corresponds to losses appearing simultaneously. The model matches empirical loss data well with only two parameters in addition to expected loss. The size of the jump is controlled by the clustering parameter, and the temporal correlation of jumps is controlled by the autocorrelation parameter. The full model is relatively efficient to implement, as we use a Monte Carlo at portfolio level. We derive analytical expressions for valuating tranches and for calculating regulatory capital. We provide examples of credit default swap index tranche pricing, including forward starting tranches. Comparisons are made with the one-factor Gaussian copula default time model, which fits historical loss data badly and has a deficient loss volatility term structure.",2019
Comparing the Hedging Effectiveness of Weather Derivatives Based on Remotely Sensed Vegetation Health Indices and Meteorological Indices,"Weather derivatives are considered a promising agricultural risk management tool. Station-based meteorological indices typically provide the data underlying these instruments. However, the main shortcoming of these weather derivatives is an imperfect correlation between the weather index and the yield of the insured crop, called basis risk. This paper considers three available remotely sensed vegetation health (VH) indices, namely, the vegetation condition index (VCI), the temperature condition index (TCI), and the vegetation health index (VHI), as indices for weather derivatives in a German case study. We investigated the correlation and period of highest correlation with winter wheat yield. Moreover, we analyzed whether the use of remotely sensed VH indices for weather derivatives can reduce basis risk and thus improve the performance of weather derivatives. The two commonly used meteorological indices, precipitation and temperature sums, were employed as benchmarks. Quantile regression and index value simulation were used for the design and pricing of the weather derivatives. The analysis for the selected farms and corresponding counties in northeastern Germany revealed that, on average, the VHI resulted in the highest correlation with winter wheat yield, and VHI-based weather derivatives were also superior in terms of the hedging effectiveness. The total periods of the highest correlations ranged from the beginning of April to the end of July. VHI- and VCI-based weather derivatives led to statistically significant reductions of basis risk, compared to the benchmarks. Our results indicate that the VHI-based weather derivatives can be useful alternatives to meteorological indices, especially in regions with sparser weather station networks.",2018
Sieve estimation of option-implied state price density,"This paper proposes a nonparametric estimator for the state price density implied by a single cross-section of European options with different strikes and the same maturity. The proposed estimator has two distinctive features. First, it extracts information from both call and put options, as opposed to only call options. Second, it does not require estimating any second-order derivative; instead, it solves a constrained and penalized linear regression. The asymptotic analysis faces two challenges because the state price density is defined by a Fredholm integral equation of the first kind with an unbounded support, and the kernel function is unbounded and non-differentiable. We address these challenges by exploiting the structure of the option pricing problem. After establishing the estimator's consistency and convergence rate, we apply it to estimate the state price densities implied by the S&P500 index options and those by the VIX options. The sample period includes the recent financial crisis and the Great Recession, during which the turbulent market conditions imposed substantial challenges on the estimation. We show that the estimator can work with both daily and high-frequency observations. We also study whether the various features of this density can predict future asset returns and obtain positive findings. Finally, we apply the method to examine the causal effects of monetary policy announcements on the financial market, using high-frequency data. (C) 2021 Elsevier B.V. All rights reserved.",2021
The application of Monte Carlo simulation in European call option pricing,"Monte Carlo simulation is an effective method to solve the problem of option pricing. This article introduces the definition of option, the classification of option according to different standards and methods to evaluate the option. Then it focuses on the problem of how to use the method of Monte Carlo simulation to solve the option valuation of the European call option. Next it analyzes the algorithm of Wiener process, the algorithm of stock price model, and the algorithm of European call option. Finally it changes some parameters to observe its effect on option valuation. This series of steps show how to use the Monte Carlo simulation method to value the option in detail. After reading this article, even if a beginner can have a preliminary understanding of the options, and write some relevant programs based on this article.",2016
